source_id,ra,dec,parallax,pmra,pmdec,cluster,Probability,pm
5350337899932144384,161.45607115579247,-59.500743579878105,0.21988624344481444,-5.566506076264255,2.403400306025349,2,0.916963798223936,6.0631943
5350343775447416448,161.47145825720008,-59.49426705357898,0.1573424405670749,-5.990996878517943,2.475931601190145,2,0.923921735439933,6.4824595
5350343775447428096,161.48126809988796,-59.48549397294178,0.214243447222484,-6.116300694630238,2.5294160049536707,2,0.9244068341573436,6.6186914
5350343775447844224,161.46535702249818,-59.48201890600623,0.12392959208321973,-5.968998197581347,2.7532772754724464,2,0.90354260121236,6.5733914
5350343809785193216,161.48485645060012,-59.48483790751026,0.3282245396133657,-5.982385540162859,2.07655744768632,2,0.9144614703726226,6.332537
5350343809785203584,161.46951809952822,-59.476732215751845,0.2356247480711117,-5.886172499937126,2.163863953650569,2,0.9239650868379632,6.2713103
5350343809807169024,161.48758820403066,-59.485659182406906,0.23729198831519,-6.279613560098093,2.6246792312055933,2,0.9169513771779552,6.806062700000001
5350343947224304256,161.50744300030442,-59.454705493287385,0.2091528907171872,-6.293653815704408,2.5132739322816517,2,0.9122745770067304,6.7769184000000005
5350343947246151808,161.49261164534656,-59.45790100215681,0.2239088661989908,-5.802839889066412,2.6356478654628903,2,0.9136420322973088,6.37335
5350344256483819648,161.52950130571492,-59.45177799911347,0.2625582846058837,-6.050094435931594,2.4317836948419482,2,0.9151070055317402,6.5205226
5350344290843564544,161.53020878603934,-59.44679807227651,0.1387142134358869,-5.741243507214472,2.6362035688208216,2,0.903615970863322,6.317550700000001
5350344320885887232,161.49611300244175,-59.437115668287106,0.24635991689566644,-5.46285817990027,2.3640122331101106,2,0.9051021409426592,5.952426
5350344320885890816,161.51069332789143,-59.44562159540431,0.2342185244610264,-6.213502872512895,2.640609990688056,2,0.9108350654333376,6.7513285000000005
5350344325208857600,161.49673178313625,-59.446060279304206,0.2338320816301684,-6.278248543193572,2.763635397833625,2,0.9033640942335132,6.859597999999999
5350344359563050752,161.51919294876438,-59.43486431857908,0.12417873012538867,-5.818454009165992,2.619820764315272,2,0.9072994899470176,6.3810554
5350344458320838784,161.5070567819866,-59.41353394401867,0.22644162950645444,-5.6030758906780065,2.3217452416131277,2,0.9118219949126558,6.0650606
5350344462622044544,161.5172330218886,-59.41287084643454,0.3103393917551961,-6.203026387420456,2.3884006740771517,2,0.904531660988336,6.646953599999999
5350344462642287360,161.52449979850545,-59.42093890072466,0.0940586444111968,-6.055439322924002,2.524681862417228,2,0.9035414777621564,6.560668
5350344462648003840,161.5101844960283,-59.422207309099655,0.1336540863950212,-5.598475078026434,2.28470260333433,2,0.9061792552474588,6.046717
5350345905729756544,161.55558304363456,-59.40378610290613,0.15368566149020607,-6.1204738304661,2.6331486167218228,2,0.9014088126108714,6.662857499999999
5350345974449197952,161.51639266669557,-59.39377186849094,0.2661133045594116,-6.08052517878501,2.5686596834567403,2,0.9113394674502414,6.600817999999999
5350345974449245184,161.51896839178934,-59.38694121863128,0.11439065060622924,-5.476250995929849,2.41508106832576,2,0.9016102457449016,5.985143
5350345974470826112,161.52486754762376,-59.38593563738015,0.20228634422184666,-5.875466836984023,2.4570724030945628,2,0.9151758460725021,6.3685412
5350346008809057408,161.54244103470552,-59.38150097765424,0.2001182443467133,-5.6214371346446645,2.523284883126672,2,0.9086722102693908,6.161779
5350346073232975232,161.56284890849716,-59.37074387634533,0.2176919528554976,-5.6416639773176085,2.451883723881719,2,0.9062852150290344,6.151431
